antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'12:00:00'}),frozenset({'channel_10'}),1.0,0.6713286713286714,0.6713286713286714,0.6713286713286714,1.0,0.0,1.0
frozenset({'12:00:00'}),frozenset({'channel_11'}),1.0,0.4965034965034965,0.4965034965034965,0.4965034965034965,1.0,0.0,1.0
frozenset({'12:00:00'}),frozenset({'channel_15'}),1.0,0.42657342657342656,0.42657342657342656,0.42657342657342656,1.0,0.0,1.0
frozenset({'12:00:00'}),frozenset({'channel_16'}),1.0,0.4405594405594406,0.4405594405594406,0.4405594405594406,1.0,0.0,1.0
frozenset({'12:00:00'}),frozenset({'channel_19'}),1.0,0.5034965034965035,0.5034965034965035,0.5034965034965035,1.0,0.0,1.0
frozenset({'12:00:00'}),frozenset({'channel_4'}),1.0,0.45454545454545453,0.45454545454545453,0.45454545454545453,1.0,0.0,1.0
frozenset({'12:00:00'}),frozenset({'channel_6'}),1.0,0.6923076923076923,0.6923076923076923,0.6923076923076923,1.0,0.0,1.0
frozenset({'12:00:00'}),"frozenset({'channel_10', 'channel_11'})",1.0,0.40559440559440557,0.40559440559440557,0.40559440559440557,1.0,0.0,1.0
frozenset({'12:00:00'}),"frozenset({'channel_10', 'channel_19'})",1.0,0.42657342657342656,0.42657342657342656,0.42657342657342656,1.0,0.0,1.0
frozenset({'12:00:00'}),"frozenset({'channel_15', 'channel_11'})",1.0,0.4195804195804196,0.4195804195804196,0.4195804195804196,1.0,0.0,1.0
frozenset({'12:00:00'}),"frozenset({'channel_6', 'channel_4'})",1.0,0.42657342657342656,0.42657342657342656,0.42657342657342656,1.0,0.0,1.0
